lat,lon,block_name,chi,heatwave_prob,drought_prob,flood_prob,extreme_precip_prob,cyclone_prob,landslide_prob,elevation_m
21.52711155578671,88.00955288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.01855288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.02755288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.03655288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.04555288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.05455288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.06355288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.07255288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.08155288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.09055288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.09955288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.10855288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.11755288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.12655288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.13555288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.14455288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.15355288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.16255288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.17155288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.18055288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.18955288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.19855288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.20755288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.21655288499134,Unknown,0.2937127,0.31434143,0.28497016,0.29965582,0.27028453,0.2555989,0.06874254,5.0
21.52711155578671,88.22555288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.23455288499134,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.24355288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.25255288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.26155288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.27055288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.27955288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.28855288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.29755288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.30655288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.31555288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.32455288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.33355288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.34255288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.35155288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.36055288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.36955288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.37855288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
21.52711155578671,88.38755288499135,Unknown,0.35729668,0.371567,0.33583736,0.3537022,0.3179725,0.3001077,0.081459336,5.0
